id,name,type,subtype,district,neighbourhood,latitude,longitude,etymology_type,etymology_summary,named_after,named_after_wikidata,person_gender,person_birth_year,person_death_year,person_profession,person_nationality,naming_date,previous_names,source,confidence,line,opening_year,operator,etymology_summary_es,named_after_es
metro_252,La Almudena,metro_station,,San Blas-Canillejas,Hellín,40.423172,-3.638255,religious,"Named after the Calle de la Almudena, referencing the Virgen de la Almudena, patron saint of Madrid. 'Almudena' derives from Arabic 'al-mudayna' (the small citadel/walled enclosure). According to tradition, when Muslim forces captured Madrid in 712, Christians hid the statue of the Virgin inside a niche in the city ramparts to save it from destruction. When Alfonso VI reconquered Madrid in 1085, soldiers prayed for guidance and a section of the wall crumbled to reveal the image -- reportedly still flanked by burning candles after more than 300 years. The present statue dates to c. 1500 and is attributed to the Netherlandish sculptor Diego Copin de Holanda. Her feast day, 9 November, is a major holiday in Madrid and the cathedral bears her name.",Virgen de la Almudena,Q1136827,,,,,,,,Wikipedia (es.wikipedia.org);Ayto. Madrid (madrid.es); engelvoelkers.com/en-es/madrid/blog/history-of-the-virgen-de-la-almudena; themakingofmadrid.com; en.wikipedia.org/wiki/Virgin_of_Almudena,verified,2,2011,Metro de Madrid,"Debe su nombre a la Calle de la Almudena, en referencia a la Virgen de la Almudena, patrona de Madrid. 'Almudena' procede del árabe 'al-mudayna' (la pequeña ciudadela/recinto amurallado). Según la tradición, cuando las tropas musulmanas tomaron Madrid en 712, los cristianos ocultaron la imagen de la Virgen en un nicho de la muralla para salvarla de la destrucción. Cuando Alfonso VI reconquistó Madrid en 1085, los soldados rezaron pidiendo guía y un lienzo de muralla se desmoronó revelando la imagen, flanqueada —según se cuenta— por velas aún encendidas tras más de 300 años. La talla actual data de hacia 1500 y se atribuye al escultor flamenco Diego Copín de Holanda. Su festividad, el 9 de noviembre, es fiesta mayor en Madrid, y la catedral lleva su nombre.",Virgen de la Almudena
metro_170,La Elipa,metro_station,,Ciudad Lineal,Colina,40.426999,-3.649465,person,"Named after the Barrio de la Elipa. The name derives from 'Phelipa' or 'Felipa', referring to Phelipa de Vargas, a 13th-century noblewoman who owned lands in this area east of Madrid. Over centuries, 'tierra de la Phelipa' was shortened and corrupted to 'la Elipa'. This etymology is documented in historical land records and supported by Madrid toponymy scholars including Aparisi Laporta.",Phelipa de Vargas,,,,,,,,,"Aparisi Laporta, Toponimia madrilena (2001); madridnofrills.com; research on medieval land records",verified,2,2011,Metro de Madrid,"Toma su nombre del Barrio de la Elipa. El nombre procede de 'Phelipa' o 'Felipa', en alusión a Phelipa de Vargas, una noble del siglo XIII propietaria de tierras en esta zona al este de Madrid. Con el paso de los siglos, 'tierra de la Phelipa' se fue abreviando y corrompiendo hasta convertirse en 'la Elipa'. Esta etimología está documentada en registros históricos de propiedad y respaldada por estudiosos de la toponimia madrileña, entre ellos Aparisi Laporta.",Phelipa de Vargas
metro_253,San Fermín-Orcasur,metro_station,,Usera,Orcasitas,40.369987,-3.694386,religious,"'San Fermin' named by Federico Mayo Gayarre, Navarran businessman and first director of the Instituto Nacional de la Vivienda, who in 1941 named the colony after San Fermin (patron of Navarra) with Navarrese street names (Estafeta, Elizondo). 'Orcasur' = Orcasitas Sur. 'Orcasitas' from the Orcasitas/Horcasitas family of Vizcaya (Basque *horkatz*: roe deer), landowners of the farmland where the neighbourhood developed.",San Fermín,,,,,,,,,todoporhacer.org/memoria-san-fermin; elrincondemayrit.blogspot.com/2012/10/origen-del-nombre-orcasitas.html; Isabel Gea; es.wikipedia.org/wiki/Orcasitas,verified,3,2007,Metro de Madrid,"'San Fermín' fue bautizado así por Federico Mayo Gayarre, empresario navarro y primer director del Instituto Nacional de la Vivienda, que en 1941 puso a la colonia el nombre de San Fermín (patrón de Navarra) y dio a sus calles nombres navarros (Estafeta, Elizondo). 'Orcasur' = Orcasitas Sur. 'Orcasitas' procede de la familia Orcasitas/Horcasitas de Vizcaya (vasco *horkatz*: corzo), propietarios de las tierras de labor sobre las que se desarrolló el barrio.",San Fermín
metro_254,Ciudad de los Ángeles,metro_station,,Villaverde,Los Ángeles,40.360174,-3.69343,place,"Named after the neighbourhood, which was named via a popular contest in 1958 due to its proximity to the Cerro de los Angeles (Hill of the Angels) in Getafe, the geographic and symbolic centre of the Iberian Peninsula. Built in the 1950s-60s as a satellite city for immigrant workers. Streets were named after zarzuelas (Spanish light operas) in 1983.",Cerro de los Ángeles (geographic centre of Iberian Peninsula),Q3314909,,,,,,,,Madripedia (madripedia.wikis.cc);Arquitectura de Madrid;Wikipedia (es.wikipedia.org),verified,3,2007,Metro de Madrid,"Debe su nombre al barrio, bautizado mediante un concurso popular en 1958 por su proximidad al Cerro de los Ángeles (Getafe), centro geográfico y simbólico de la Península Ibérica. Construido en los años 50 y 60 como ciudad satélite para trabajadores inmigrantes. En 1983 sus calles recibieron nombres de zarzuelas (óperas ligeras españolas).",Cerro de los Ángeles (centro geográfico de la Península Ibérica)
metro_255,Villaverde Bajo-Cruce,metro_station,,Villaverde,Villaverde Bajo,40.3510340,-3.6926258,place,"'Villaverde' = 'green village', from Latin 'villa viridis'. 'Bajo' = 'lower' (vs Alto). 'Cruce' ('crossing') marks the point where the Extremadura and Andalucia-Levante main-line railways bifurcate, making this one of Madrid's oldest and most strategic rail junctions. The first station opened here on 9 February 1861 on the Madrid-Aranjuez corridor; a larger MZA-company replacement designed in 1924 was inaugurated in 1931 with expanded freight yards. A fatal collision between the Andalucia express and the Toledo train at this bifurcation on 11 June 1921 underscored the crossing's complexity. Villaverde was an independent municipality until annexed by Madrid in 1954.",Villaverde Bajo,,,,,,,,,Wikipedia (es.wikipedia.org);Ayto. Madrid (madrid.es); escritoresvillaverde.wixsite.com/madrid (Historia: Estaciones de tren en Villaverde); en.wikipedia.org/wiki/Villaverde_Bajo-Cruce_(Madrid_Metro),verified,3,2007,Metro de Madrid,"'Villaverde' = 'pueblo verde', del latín 'villa viridis'. 'Bajo' = 'inferior' (frente a Alto). 'Cruce' señala el punto en que bifurcan las líneas troncales de Extremadura y Andalucía-Levante, lo que convierte este enclave en uno de los nudos ferroviarios más antiguos y estratégicos de Madrid. La primera estación se inauguró aquí el 9 de febrero de 1861, en la línea Madrid-Aranjuez; una estación más amplia de la compañía MZA, proyectada en 1924, se inauguró en 1931 con playas de vías ampliadas. Una colisión mortal entre el expreso de Andalucía y el tren de Toledo en esta bifurcación el 11 de junio de 1921 puso de manifiesto la complejidad del nudo. Villaverde fue municipio independiente hasta su anexión a Madrid en 1954.",Villaverde Bajo
metro_256,San Cristóbal,metro_station,,Villaverde,San Cristóbal,40.341612,-3.693414,religious,"Named after the Barrio de San Cristóbal de los Angeles in Villaverde, honouring Saint Christopher, patron of travellers. The neighbourhood was built between 1958 and 1965 on the site of the former Norah brick factory, whose chimney still stands as a landmark. Designed to house workers drawn by Villaverde's railway-fuelled industrialisation -- begun when the Madrid-Aranjuez line opened in 1851 -- its 5,828 homes were erected in under a decade by a team of eight architects led by Eugenio Casar. Most early residents were internal migrants from Andalusia and Extremadura, and construction problems on the clay soil have plagued the buildings ever since.",San Cristóbal (Saint Christopher),,,,,,,,,es.wikipedia.org/wiki/Estacion_de_San_Cristóbal;comunidad.madrid,verified,3,2007,Metro de Madrid,"Toma su nombre del Barrio de San Cristóbal de los Ángeles, en Villaverde, que honra a San Cristóbal, patrón de los viajeros. El barrio se construyó entre 1958 y 1965 sobre el solar de la antigua fábrica de ladrillos Norah, cuya chimenea aún se conserva como hito. Diseñado para alojar a los obreros atraídos por la industrialización de Villaverde impulsada por el ferrocarril —iniciada con la apertura de la línea Madrid-Aranjuez en 1851—, sus 5828 viviendas se levantaron en menos de una década por un equipo de ocho arquitectos dirigido por Eugenio Casar. La mayoría de los primeros vecinos eran emigrantes de Andalucía y Extremadura, y los problemas constructivos sobre el terreno arcilloso han aquejado a los edificios desde entonces.",San Cristóbal (San Cristóbal)
metro_257,Villaverde Alto,station,,Villaverde,Villaverde Alto,40.341032,-3.711769,place,"'Villaverde' = 'green village', from Latin 'villa viridis'; 'Alto' = upper, distinguishing the hilltop old town from Villaverde Bajo below. This was the historic centre of the independent municipality of Villaverde, annexed by Madrid in 1954. A major railway junction since the 19th century, Villaverde Alto became one of Madrid's chief industrial zones in the 1950s when Eduardo Barreiros built a vast 1,300,000 m2 truck and engine factory here in 1954, making Barreiros Diesel one of Spain's largest manufacturers. The factory later passed through Chrysler, Peugeot, and Renault hands, anchoring a blue-collar identity that persists in the neighbourhood today.",Villaverde Alto,,,,,,,,,Wikipedia (es.wikipedia.org);Ayto. Madrid (madrid.es),verified,3;C-4;C-5,2007,Metro de Madrid; Renfe Cercanias,"'Villaverde' = 'pueblo verde', del latín 'villa viridis'; 'Alto' = superior, distinguiendo el casco antiguo en alto de Villaverde Bajo. Fue el centro histórico del municipio independiente de Villaverde, anexionado por Madrid en 1954. Gran nudo ferroviario desde el siglo XIX, Villaverde Alto se convirtió en una de las principales zonas industriales de Madrid en los años 50, cuando Eduardo Barreiros levantó aquí una inmensa fábrica de camiones y motores de 1 300 000 m² en 1954, haciendo de Barreiros Diésel uno de los mayores fabricantes de España. La fábrica pasó después por manos de Chrysler, Peugeot y Renault, cimentando una identidad obrera que pervive en el barrio.",Villaverde Alto
metro_200,Aeropuerto T1-T2-T3,metro_station,,Barajas,Aeropuerto,40.467914,-3.571759,descriptive,"Named after terminals 1, 2, and 3 of Aeropuerto Adolfo Suárez Madrid-Barajas. The airport opened on 22 April 1931 on 330 hectares of barren land near the town of Barajas ('Barajas' possibly from Arabic 'baraya', tower/lookout), replacing the Getafe and Carabanchel military airfields; commercial flights began in 1933. On 24 March 2014, the airport was officially renamed Adolfo Suárez Madrid-Barajas in honour of Spain's first democratic prime minister after the Franco dictatorship, who had died the previous day. Today it is Spain's busiest airport and one of the largest in Europe by passenger volume.",Aeropuerto de Madrid-Barajas,Q166276,,,,,,,,Wikipedia (es.wikipedia.org);Aena (aena.es),verified,8,1999,Metro de Madrid,"Debe su nombre a las terminales 1, 2 y 3 del Aeropuerto Adolfo Suárez Madrid-Barajas. El aeropuerto se inauguró el 22 de abril de 1931 sobre 330 hectáreas de terreno baldío junto al pueblo de Barajas ('Barajas' quizá del árabe 'baraya', torre/atalaya), sustituyendo a los aeródromos militares de Getafe y Carabanchel; los vuelos comerciales comenzaron en 1933. El 24 de marzo de 2014 el aeropuerto fue rebautizado oficialmente como Adolfo Suárez Madrid-Barajas en honor al primer presidente del Gobierno democrático tras la dictadura franquista, fallecido el día anterior. Hoy es el aeropuerto más transitado de España y uno de los mayores de Europa por volumen de pasajeros.",Aeropuerto de Madrid-Barajas
metro_201,Aeropuerto T4,station,,Barajas,Aeropuerto,40.492435,-3.592839,descriptive,"Named after Terminal 4 of Madrid-Barajas airport, designed by Richard Rogers and Antonio Lamela and opened in February 2006. Its undulating gull-wing roof shelters over 200,000 m2 of gently curved bamboo ceiling slats -- the largest industrial bamboo installation in the world. Natural light floods through roof 'canyons' between the peaks, supported by rainbow-painted steel 'trees' that double as a wayfinding system grading from warm yellow (landside) to cool blue (airside). The design won the 2006 RIBA Stirling Prize, Britain's most prestigious architecture award, and at 760,000 m2 T4 remains one of Europe's largest terminal buildings.",Aeropuerto de Madrid-Barajas T4,Q166276,,,,,,,,Wikipedia (es.wikipedia.org);Aena (aena.es),verified,8;C-1,2007,Metro de Madrid; Renfe Cercanias,"Toma su nombre de la Terminal 4 del Aeropuerto de Madrid-Barajas, diseñada por Richard Rogers y Antonio Lamela e inaugurada en febrero de 2006. Su ondulada cubierta en forma de ala de gaviota cobija más de 200 000 m² de listones curvados de bambú, la mayor instalación industrial de bambú del mundo. La luz natural se cuela a través de 'cañones' cenitales entre las crestas de la cubierta, sostenidos por 'árboles' de acero pintados en arcoíris que funcionan también como sistema de orientación, graduando del amarillo cálido (zona terrestre) al azul frío (zona de embarque). El diseño obtuvo el RIBA Stirling Prize de 2006, el galardón de arquitectura más prestigioso del Reino Unido, y con sus 760 000 m² la T4 sigue siendo uno de los edificios terminales más grandes de Europa.",Aeropuerto de Madrid-Barajas T4
metro_202,Rivas-Urbanizaciones,metro_station,,,,40.3671477,-3.5476969,place,"Named after the urbanizaciones (housing estates) of Rivas-Vaciamadrid. These planned suburban communities grew rapidly from the 1990s, transforming Rivas from a small agricultural town (population 500 in 1981) to a city of over 90,000. The municipality name combines 'Rivas' (from Guillermo Rivas, an 11th-century military founder) with 'Vaciamadrid' (from Arabic 'Fahs al-Mayrit': field/pasture of Madrid, NOT 'empty Madrid' as folk etymology suggests). The station opened in 1999 on Line 9.",Rivas-Vaciamadrid,Q644481,,,,,,,,es.wikipedia.org/wiki/Estacion_de_Rivas-Urbanizaciones;comunidad.madrid,verified,9,1999,Metro de Madrid,"Toma su nombre de las urbanizaciones de Rivas-Vaciamadrid. Estas comunidades suburbanas planificadas crecieron vertiginosamente desde los años 90, transformando Rivas de un pequeño pueblo agrícola (500 habitantes en 1981) en una ciudad de más de 90 000. El nombre del municipio combina 'Rivas' (por Guillermo Rivas, un fundador militar del siglo XI) con 'Vaciamadrid' (del árabe 'Fahs al-Mayrit': campo/pasto de Madrid, y NO 'Madrid vacío' como sugiere la etimología popular). La estación se inauguró en 1999 en la Línea 9.",Rivas-Vaciamadrid
metro_203,Rivas Futura,metro_station,,,,40.3418474,-3.5251696,descriptive,"Named after the Rivas Futura development in Rivas-Vaciamadrid, a municipality that exploded from 500 inhabitants in the 1980s to over 100,000 -- one of Spain's fastest growth rates. 'Futura' captures the forward-looking vision of this mixed-use project featuring business parks, a 13-screen cinema, and the H2O shopping centre. The station opened in 2006 on Line 9's southeastern extension.",Rivas Futura development (Rivas-Vaciamadrid),,,,,,,,,Wikipedia (es.wikipedia.org);Comunidad de Madrid (comunidad.madrid),verified,9,2006,Metro de Madrid,"Debe su nombre a la urbanización Rivas Futura, en Rivas-Vaciamadrid, un municipio que pasó de 500 habitantes en los años 80 a más de 100 000, uno de los crecimientos más rápidos de España. 'Futura' recoge la visión de futuro de este proyecto de usos mixtos que incluye parques empresariales, un multicine de 13 salas y el centro comercial H2O. La estación se abrió en 2006 con la extensión sureste de la Línea 9.",Urbanización Rivas Futura (Rivas-Vaciamadrid)
metro_204,Puerta del Sur,metro_station,,,,40.345207,-3.812021,descriptive,Named 'Puerta del Sur' (Southern Gate) as the station serves as the gateway connecting the Madrid Metro network (Line 10) with the MetroSur circular line. The name reflects its role as the entry point to southern Madrid's metro system from the city center.,Puerta del Sur commercial centre (Alcorcón),,,,,,,,,Metro de Madrid (metromadrid.es);Wikipedia (es.wikipedia.org); alcorcon.org; crtm.es; es.wikipedia.org/wiki/Estacion_de_Puerta_del_Sur,verified,10;12,2003,Metro de Madrid,Bautizada 'Puerta del Sur' porque funciona como punto de acceso que conecta la red de Metro de Madrid (Línea 10) con la línea circular MetroSur. El nombre refleja su papel de puerta de entrada al sistema de metro del sur de Madrid desde el centro de la ciudad.,Centro comercial Puerta del Sur (Alcorcón)
metro_205,Joaquín Vilumbrales,metro_station,,,,40.349765,-3.807319,person,"Named after Joaquín Vilumbrales López (1941-1999), a physics teacher and director of Instituto Los Castillos in Alcorcón who entered politics in 1982. After twelve years on the city council, he won an absolute majority in 1999 — the first centre-right mayor ever elected in the traditionally left-leaning southern suburbs of Madrid. He served only three months before dying of lymphatic cancer. Both this station and a municipal library honour his memory.",Joaquín Vilumbrales,,M,1941,1999,politician; mayor,Spanish,2003,Los Castillos (planned),Wikipedia (es.wikipedia.org);Ayto. Alcorcón (ayto-alcorcon.es),verified,10,2003,Metro de Madrid,"Debe su nombre a Joaquín Vilumbrales López (1941-1999), profesor de Física y director del Instituto Los Castillos de Alcorcón, que entró en política en 1982. Tras doce años en el Ayuntamiento, obtuvo la mayoría absoluta en 1999, convirtiéndose en el primer alcalde de centro-derecha elegido en la periferia sur de Madrid, tradicionalmente de izquierdas. Apenas ejerció tres meses antes de fallecer de un linfoma. Tanto esta estación como una biblioteca municipal honran su memoria.",Joaquín Vilumbrales
metro_206,Cuatro Vientos,station,,Latina,Cuatro Vientos,40.377895,-3.791972,descriptive,"Named after the Cuatro Vientos area. The toponym ('Four Winds') predates the aerodrome and refers to the geographic characteristic of this open, elevated plain where winds blow from all four cardinal directions. The exposed, flat terrain later made it ideal for aviation: in 1911 a military commission proposed acquiring the lands for Spain's first military aerodrome, birthplace of Spanish aviation.",Cuatro Vientos (windswept elevated plain),,,,,,,,,realaeroclubdeespana.org/i-centenario-del-aerodromo-militar-de-cuatro-vientos; es.wikipedia.org/wiki/Cuatro_Vientos_(Madrid); es.wikipedia.org/wiki/Aeropuerto_de_Madrid-Cuatro_Vientos; Aena (aena.es/en/madrid-cuatro-vientos/get-to-know-us/history.html),verified,10;C-5,2006,Metro de Madrid; Renfe Cercanias,"Toma su nombre de la zona de Cuatro Vientos. El topónimo es anterior al aeródromo y alude a esta planicie abierta y elevada donde el viento sopla desde los cuatro puntos cardinales. El terreno despejado y llano lo convirtió después en emplazamiento ideal para la aviación: en 1911 una comisión militar propuso adquirir los terrenos para el primer aeródromo militar de España, cuna de la aviación española.",Cuatro Vientos (llanura elevada y ventosa)
metro_207,Aviación Española,metro_station,,Latina,Cuatro Vientos,40.383714,-3.784024,event,"Named in homage to the nearby Madrid-Cuatro Vientos Airport, the oldest aerodrome in Spain (founded 1911) and birthplace of Spanish aviation. Key milestones at Cuatro Vientos include the first military aerodrome (1911), first Spanish wind tunnel (1921, by Emilio Herrera), and Herrera's spacesuit prototype (1935) later studied by NASA.","Spanish Aviation (Cuatro Vientos aerodrome, est. 1911)",,,,,,,,,Wikipedia (es.wikipedia.org);Aviacion Digital (aviaciondigital.com);Comunidad de Madrid (comunidad.madrid),verified,10,2006,Metro de Madrid,"Homenajea al cercano Aeropuerto de Madrid-Cuatro Vientos, el aeródromo más antiguo de España (fundado en 1911) y cuna de la aviación española. Entre los hitos de Cuatro Vientos figuran el primer aeródromo militar (1911), el primer túnel de viento español (1921, obra de Emilio Herrera) y el prototipo de traje espacial de Herrera (1935), estudiado más tarde por la NASA.","Aviación Española (aeródromo de Cuatro Vientos, fundado en 1911)"
metro_208,Begoña,metro_station,,Fuencarral-El Pardo,La Paz,40.483453,-3.686904,religious,"Named after the Colonia Virgen de Begoña residential development near Hospital La Paz. The Virgin of Begoña is the patroness of Bilbao and Biscay. 'Begoña' derives from Basque 'beg-oina' (place at the foot of the hill), referring to the location of the sanctuary in Bilbao. The colony was built in the 1960s to house workers from northern Spain, many of Basque origin, who migrated to Madrid during the industrial boom. The nearby Hospital La Paz (1964) is one of Spain's largest university hospitals.",Virgen de Begoña,,,,,,,,,Wikipedia (es.wikipedia.org);Metro de Madrid (metromadrid.es),verified,10,1982,Metro de Madrid,"Toma su nombre de la Colonia Virgen de Begoña, una promoción residencial junto al Hospital La Paz. La Virgen de Begoña es la patrona de Bilbao y Vizcaya. 'Begoña' procede del vasco 'beg-oina' (lugar al pie de la colina), en referencia a la ubicación del santuario en Bilbao. La colonia se construyó en los años 60 para alojar a trabajadores del norte de España, muchos de origen vasco, que emigraron a Madrid durante el boom industrial. El cercano Hospital La Paz (1964) es uno de los mayores hospitales universitarios de España.",Virgen de Begoña
metro_209,Fuencarral,station,,Fuencarral-El Pardo,Valverde,40.494735,-3.693069,place,"Named after the historic town of Fuencarral, from 'fuente' (spring) + 'carral' (cart road): literally 'spring on the cart road'. An independent municipality for centuries, Fuencarral was forcibly annexed to Madrid by decree on 10 November 1950, absorbing 16,377 inhabitants and 54 square kilometres into the capital. During the Civil War the Calle Fuencarral in the city centre was one of the streets most punished by Nationalist artillery, with unexploded shells turning up in demolished buildings decades later. Today the district of Fuencarral-El Pardo, formed in 1987, is Madrid's largest by area.",Fuencarral,,,,,,,,,Wikipedia (es.wikipedia.org);Ayto. Madrid (madrid.es),verified,10;C-4,1982,Metro de Madrid; Renfe Cercanias,"Lleva el nombre del histórico pueblo de Fuencarral, cuyo topónimo procede de 'fuente' (manantial) + 'carral' (camino de carros): literalmente, 'manantial en el camino de carros'. Municipio independiente durante siglos, Fuencarral fue anexionado forzosamente a Madrid por decreto el 10 de noviembre de 1950, incorporando 16 377 habitantes y 54 kilómetros cuadrados a la capital. Durante la Guerra Civil, la calle Fuencarral en el centro de la ciudad fue una de las más castigadas por la artillería nacionalista, y durante décadas siguieron apareciendo proyectiles sin explotar entre los escombros de los edificios demolidos. Hoy el distrito de Fuencarral-El Pardo, creado en 1987, es el más extenso de Madrid.",Fuencarral
metro_210,Ronda de la Comunicación,metro_station,,Fuencarral-El Pardo,,40.515157,-3.662317,descriptive,"Named after the ring road encircling Distrito Telefonica, the corporate campus designed by Rafael de La-Hoz and inaugurated in 2008. Built in 36 months on 370,000 m2 in Las Tablas, the complex consolidated 14,000 employees under a canopy of photovoltaic panels covering 3.8 hectares. Telefonica financed the station's construction; the name 'de la Comunicación' reflects the campus's original branding before being renamed in 2011.",Ronda de la Comunicación (ring road at Telefonica campus),,,,,,,,,Wikipedia (es.wikipedia.org);Telefonica (telefonica.com),verified,10,2007,Metro de Madrid,"Toma su nombre de la ronda que rodea el Distrito Telefónica, el campus corporativo diseñado por Rafael de La-Hoz e inaugurado en 2008. Construido en 36 meses sobre 370 000 m² en Las Tablas, el complejo reunió a 14 000 empleados bajo una cubierta de paneles fotovoltaicos de 3,8 hectáreas. Telefónica financió la construcción de la estación; el nombre 'de la Comunicación' refleja la imagen de marca original del campus, antes de ser rebautizado en 2011.",Ronda de la Comunicación (vía perimetral del campus de Telefónica)
metro_211,La Granja,metro_station,,,,40.527434,-3.658524,place,"Named after a street in the Vereda del Pobre industrial park of Alcobendas. 'La Granja' means 'the farm', referencing the agricultural origins of this area. The station was originally planned as 'Alcobendas Industrial' but was renamed to La Granja before opening. Alcobendas transformed from an agricultural village to an industrial and commercial hub in the second half of the 20th century, and this station serves the modern business parks that replaced the former farmland. Opened in 2007 on the Line 10 extension.",La Granja industrial/commercial area (Alcobendas),,,,,,,,Alcobendas Industrial (planned),Wikipedia (es.wikipedia.org);CRTM (crtm.es),verified,10,2007,Metro de Madrid,"Toma su nombre de una calle del polígono industrial Vereda del Pobre, en Alcobendas. 'La Granja' significa 'la granja', en referencia a los orígenes agrícolas de la zona. La estación estaba prevista como 'Alcobendas Industrial', pero se rebautizó como La Granja antes de su apertura. Alcobendas pasó de ser un pueblo agrícola a un polo industrial y comercial en la segunda mitad del siglo XX, y la estación da servicio a los modernos parques empresariales que sustituyeron a las antiguas tierras de labor. Se inauguró en 2007 con la ampliación de la Línea 10.",Zona industrial/comercial de La Granja (Alcobendas)
metro_212,La Moraleja,metro_station,,,,40.532033,-3.635494,descriptive,"Named after the La Moraleja luxury residential area of Alcobendas. 'Moraleja' is a diminutive collective of 'mora' (mulberry), meaning 'place of mulberry trees'. Originally a royal hunting estate under Carlos III.",La Moraleja,,,,,,,,,Toponomasticon Hispaniae (toponhisp.org/es/toponimia-de-las-zonas-central-sur-e-insular-atlántica/toponimo/moraleja); lamoraleja.com; en.wikipedia.org/wiki/La_Moraleja;Ayto. Alcobendas (alcobendas.org),verified,10,2007,Metro de Madrid,"Toma su nombre de La Moraleja, la exclusiva zona residencial de Alcobendas. 'Moraleja' es un diminutivo colectivo de 'mora' (morera), que significa 'lugar de moreras'. Originalmente fue un coto de caza real bajo Carlos III.",La Moraleja
metro_213,Baunatal,metro_station,,,,40.554384,-3.635041,place,"Named after Baunatal, a town in Hesse, Germany, twin city of San Sebastián de los Reyes since 1990. The twinning gave rise to the Avenida de Baunatal, and the metro station beneath it inherited the name when Line 10 reached the area in 2007. Baunatal owes its prominence to the Volkswagen Kassel plant established there in 1958, now the largest VW components factory in the world, with some 16,500 employees producing half of the group's gearboxes. It is one of the very few Madrid metro stations named after a foreign city, a quirk that often surprises riders.",Baunatal (Germany),Q3636954,,,,,,,,Wikipedia (es.wikipedia.org);Ayto. San Sebastián de los Reyes (ssreyes.org),verified,10,2007,Metro de Madrid,"Debe su nombre a Baunatal, una ciudad del estado de Hesse (Alemania), hermanada con San Sebastián de los Reyes desde 1990. El hermanamiento dio lugar a la Avenida de Baunatal, y la estación de metro bajo ella heredó el nombre cuando la Línea 10 llegó a la zona en 2007. Baunatal debe su relevancia a la planta de Volkswagen Kassel, establecida allí en 1958 y hoy la mayor fábrica de componentes de VW del mundo, con unos 16 500 empleados que producen la mitad de las cajas de cambió del grupo. Es una de las poquísimas estaciones del metro de Madrid que llevan el nombre de una ciudad extranjera, un detalle que suele sorprender a los viajeros.",Baunatal (Alemania)
metro_214,Hospital Infanta Sofía,metro_station,,,,40.559845,-3.611549,person,"Named after the Hospital Universitario Infanta Sofia in San Sebastián de los Reyes, which honours Infanta Sofia of Spain (born 2007). The station opened on 26 April 2007 as 'Hospital del Norte', part of the MetroNorte extension that pushed Line 10 northward from Fuencarral to serve Alcobendas and San Sebastián de los Reyes. It was renamed Hospital Infanta Sofia on 8 August 2008 after the hospital itself was named for the younger daughter of King Felipe VI. As the northern terminus of Line 10, it is one of the metro system's outermost stations, located well beyond the M-40 ring road.",Infanta Sofía de Borbón,Q847010,F,2007,,royal; princess,Spanish,2008,Hospital del Norte (2007-2008),Wikipedia (es.wikipedia.org);Comunidad de Madrid (comunidad.madrid),verified,10,2007,Metro de Madrid,"Toma su nombre del Hospital Universitario Infanta Sofía, en San Sebastián de los Reyes, que honra a la Infanta Sofía de España (nacida en 2007). La estación se inauguró el 26 de abril de 2007 como 'Hospital del Norte', dentro de la ampliación MetroNorte que prolongó la Línea 10 desde Fuencarral para dar servicio a Alcobendas y San Sebastián de los Reyes. Fue rebautizada Hospital Infanta Sofía el 8 de agosto de 2008, tras recibir el hospital el nombre de la hija menor del Rey Felipe VI. Como terminal norte de la Línea 10, es una de las estaciones más alejadas de la red, situada más allá de la M-40.",Infanta Sofía de Borbón
metro_215,La Fortuna,metro_station,,,,40.358196,-3.777656,person,"Named after the La Fortuna neighbourhood of Leganés, founded in 1960 by developer Domingo dos Santos 'El Portugues'. Dos Santos swapped land he owned in the Madrid shanty-town of Orcasitas for a plot on the Leganés border, and the first 33 families -- evicted from Orcasitas and earning their living from livestock, scrap collection and waste recycling -- became the neighbourhood's pioneers. He named it 'La Fortuna' after his deceased wife Fortunata González Arroyo, and christened the first streets with the saints' names of his children and friends. In the early 1980s Leganés paved the streets, built schools and launched bus routes to end the neighbourhood's isolation; in 1993 La Fortuna became one of the Community of Madrid's first decentralised district boards.",Fortunata González Arroyo,,F,,,,,,,Wikipedia (es.wikipedia.org); noticiasparamunicipios.com; ecoleganes.org; es.wikipedia.org/wiki/La_Fortuna_(Leganés),verified,11,2010,Metro de Madrid,"Debe su nombre al barrio de La Fortuna, en Leganés, fundado en 1960 por el promotor Domingo dos Santos 'El Portugués'. Dos Santos canjeó un terreno que poseía en el poblado chabolista madrileño de Orcasitas por una parcela en la linde de Leganés, y las primeras 33 familias —desahuciadas de Orcasitas y que se ganaban la vida con el ganado, la chatarra y el reciclaje de residuos— se convirtieron en los pioneros del barrio. Lo bautizó 'La Fortuna' en memoria de su difunta esposa Fortunata González Arroyo, y puso a las primeras calles los nombres de santos de sus hijos y amigos. A principios de los años 80, Leganés pavimentó las calles, construyó colegios y puso en marcha líneas de autobús para acabar con el aislamiento del barrio; en 1993 La Fortuna se convirtió en una de las primeras juntas de distrito descentralizadas de la Comunidad de Madrid.",Fortunata González Arroyo
